IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.100.147,50342,192.168.100.3,41308,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35175,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,9,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49215,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19130,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,49187,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57076,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,28840,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,7,17,0,32,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,9,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41931,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1038,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21923,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21710,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,28840,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,1038,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21842,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,18669,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,21576,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,18869,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,21842,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,32772,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,7938,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49154,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,59846,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,32772,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49180,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,43967,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1101,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,22986,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49180,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,41967,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,6347,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,5010,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18255,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50417,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,46836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,21780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,41967,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,46836,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,23354,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18004,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17663,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17616,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,23354,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,16939,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,16947,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,32528,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,16779,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,16939,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17332,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,34861,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,31731,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,17332,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,25931,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,19415,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,5353,17,0,74,106,1,1,0,4294540,0,Benign
192.168.100.148,41859,192.168.100.3,207,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,3052,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35176,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,18331,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,46532,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,25931,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57077,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,38615,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,6004,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,682,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,18331,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17629,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,41774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,20518,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,19605,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,20560,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,41774,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,5355,17,154,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,3296,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,9200,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21834,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,5355,17,154,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17629,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17494,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,35777,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,18807,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,17629,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1051,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20540,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,36206,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,22123,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,3457,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,34125,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,22986,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21247,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41932,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50418,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19193,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,6004,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,3457,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,34125,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,19193,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,4000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17487,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,53589,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,38037,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,4000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,31365,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,25375,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,57843,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,3052,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,37843,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,62677,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19995,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,39683,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,37843,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,62677,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21698,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,772,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,59207,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,28840,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35177,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,2002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,23965,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,688,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,21698,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57078,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49153,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,42627,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,5050,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,2002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,50919,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,36206,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,54094,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1433,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,50919,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,36206,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17663,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,61024,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,44946,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,18258,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,17663,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,6002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49350,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,42,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1014,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,6002,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,5355,17,154,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,26872,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,826,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,28122,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,16449,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,24007,17,0,28,0,1,0,0,0,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,2439986,2477755,2507,2507,0,4175071,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,65918,0,1433,0,0,4175118,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,2522214,2480653,2507,2507,0,4175071,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,2309065,0,2507,0,0,4175071,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,1354106,0,1552,0,0,4175118,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,235752,0,836,0,0,4175118,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,2407830,0,2627,0,0,4175025,0,Benign
192.168.100.150,35103,192.168.100.3,59765,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,62677,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41933,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50419,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,53838,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,61412,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,16449,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,24007,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,53838,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,20762,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18683,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21476,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,17423,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,20762,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,20522,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,37761,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,135,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,17726,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49163,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,8900,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,9000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49174,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49163,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,8900,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,47915,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1646,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1885,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,16918,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35178,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49187,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,42621,203.114.73.24,123,17,0,76,76,1,1,0,4294952,0,Benign
192.168.100.148,41859,192.168.100.3,21710,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19075,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,47915,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57079,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,5060,17,100,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21576,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,34580,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,49187,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,17629,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49211,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21948,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,18234,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,17629,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,22045,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,9000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,62958,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,46532,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,22045,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,3703,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,5093,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,826,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,47772,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,3703,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,63420,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1214,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,21000,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,63420,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18319,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19096,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,34855,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,19639,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41934,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50420,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,18255,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,27015,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,18319,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,19096,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,18255,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1056,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,27707,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,29810,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,2161,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,1056,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,19722,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,33281,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,49202,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,60172,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,51905,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,37602,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,45928,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,50708,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,51905,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,37602,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,48455,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,34038,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,55587,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,21320,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35179,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,34577,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,13,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,59765,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,48455,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57080,192.168.100.3,2223,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,2362,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,20872,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,32771,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,34577,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,32780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,47765,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,38,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,16498,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,32780,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,47765,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1087,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,18994,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,49640,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,1087,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,20126,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,1057,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,19017,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,23531,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,20126,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,686,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,42508,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,20380,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21282,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49259,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,158,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,19663,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,49262,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41935,192.168.100.3,1019,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50421,192.168.100.3,33717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,25157,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1782,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49259,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,158,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35104,192.168.100.3,25157,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,40539,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,17754,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,30303,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1038,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57005,192.168.100.3,40539,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,27195,17,0,28,0,1,0,0,0,0,Benign
192.168.100.3,49338,13.236.113.69,8883,6,222.178,32116,3120,62,60,24,4177357,0,Benign
192.168.100.147,50342,192.168.100.3,17282,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1055,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,44160,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,49187,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,18228,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,1013,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,1027,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41860,192.168.100.3,49187,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50343,192.168.100.3,18228,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35103,192.168.100.3,53006,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,20717,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,61412,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,1087,17,0,28,0,1,0,0,0,0,Benign
192.168.100.150,35180,192.168.100.3,19120,17,0,28,0,1,0,0,0,0,Benign
192.168.100.149,57004,192.168.100.3,21674,17,0,28,0,1,0,0,0,0,Benign
192.168.100.148,41859,192.168.100.3,18676,17,0,28,0,1,0,0,0,0,Benign
192.168.100.147,50342,192.168.100.3,28543,17,0,28,0,1,0,0,0,0,Benign
