L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
46722,80,6,7.0,783,1340,5,4,27,4262569,1
52686,80,6,7.0,1024,770,7,5,31,0,1
49338,8883,6,222.178,17154,1204,23,23,26,0,0
54904,80,6,7.0,5349,718,13,4,30,0,1
80,80,17,0.0,9070194,0,9593,0,0,4174978,0
55538,80,6,7.0,748,770,7,5,31,0,1
37908,80,6,7.0,971,710,5,4,27,4284149,1
57620,80,6,7.0,786,770,7,5,31,0,1
58944,80,6,7.0,52,0,1,0,20,0,1
36124,80,6,7.0,937,738,6,5,27,4294894,1
60790,80,6,7.0,911,770,7,5,31,0,1
35334,80,6,7.0,656,770,7,5,31,0,1
59084,80,6,7.0,658,770,7,5,31,0,1
36849,22739,17,0.0,28,0,1,0,0,0,0
36794,80,6,7.0,112,0,2,0,22,390940,1
37724,80,6,7.0,52,0,1,0,20,0,1
995,44686,6,91.23,1882,408,6,6,27,4288891,0
42226,80,6,7.0,647,658,5,3,30,4287995,1
51620,80,6,7.0,52,0,1,0,20,0,1
36228,30544,17,0.0,28,0,1,0,0,0,0
80,8080,6,7.0,2450105,2490581,2519,2519,0,4175047,0
48510,3306,6,0.0,434,497,7,6,27,4294768,0
55552,80,6,7.0,851,770,7,5,31,0,1
56880,80,6,7.0,52,0,1,0,20,0,1
53604,80,6,7.0,951,658,5,3,30,4292866,1
41860,55544,17,0.0,28,0,1,0,0,0,0
55329,53,17,5.126,50,125,1,1,0,4294824,0
38852,80,6,7.0,562,1340,5,4,31,4261457,1
37238,80,6,7.0,666,710,5,4,27,4283368,1
54236,80,6,7.0,631,770,7,5,31,0,1
46150,80,6,7.0,707,770,7,5,31,0,1
60360,80,6,7.0,52,0,1,0,20,0,1
54502,80,6,7.0,769,1340,5,4,27,4260373,1
54260,80,6,7.0,899,710,6,4,31,4281366,1
50909,80,6,7.000402909123975,386,760,13,5,31,14963,1
49018,80,6,7.0,112,0,2,0,22,670804,1
41202,80,6,7.0,733,1288,5,3,30,4277737,1
54392,80,6,7.0,695,710,6,4,31,4281386,1
39468,80,6,7.0,1956,710,7,4,27,4282960,1
57672,80,6,7.0,788,770,7,5,31,0,1
3306,39478,6,20.0,294,120,4,3,29,4294967,0
3751,1,6,238.0,40,40,1,1,20,4294967,0
50149,53,17,5.126,72,72,1,1,0,4294959,0
37450,80,6,7.0,827,770,7,5,31,0,1
80,80,6,7.0,2034097,0,2154,0,0,4175074,0
56990,80,6,7.0,617,1340,5,4,27,4261704,1
53500,80,6,7.0,740,658,5,3,30,4292847,1
44790,53,17,0.0,148,0,2,0,0,4289919,0
53910,80,6,7.0,112,0,2,0,22,814366,1
53906,3306,6,0.0,434,497,7,6,27,4294769,0
53392,80,6,7.0,577,710,5,4,27,4282958,1
35103,5355,17,154.0,28,0,1,0,0,0,0
55794,80,6,7.0,895,770,7,5,31,0,1
47844,18991,17,0.0,28,0,1,0,0,0,0
59226,80,6,7.0,707,770,7,5,31,0,1
38854,80,6,7.0,712,770,7,5,31,0,1
59368,80,6,7.0,359,1283,6,4,27,4294815,1
53432,80,6,7.0,52,0,1,0,20,0,1
41312,80,6,7.0,733,770,7,5,31,0,1
32784,53,17,0.0,148,0,2,0,0,4289919,0
35714,80,6,7.0,696,710,5,4,27,4289919,1
42138,80,6,7.0,681,770,7,5,31,0,1
52938,80,6,7.0,741,770,7,5,31,0,1
59552,8883,6,222.178,38943,4056,78,78,24,4178590,0
39224,80,6,7.0,112,0,2,0,22,1863459,1
53004,80,6,7.0,647,710,5,4,27,4282927,1
37950,80,6,7.0,705,1340,5,4,27,4262864,1
42338,80,6,7.0,772,1340,5,4,27,4278654,1
53180,80,6,7.0,655,1340,5,4,27,4261648,1
38466,80,6,7.0,875,770,7,5,31,0,1
55464,80,6,7.0,715,770,7,5,31,0,1
39709,49195,17,0.0,28,0,1,0,0,0,0
42066,80,6,7.0,706,710,6,4,31,4287969,1
35768,80,6,7.0,737,710,5,4,27,4289916,1
49660,80,6,7.0,787,710,5,4,27,4289921,1
36734,80,6,7.0,112,0,2,0,22,390953,1
42974,80,6,7.0,722,1340,5,4,27,4278659,1
36228,49182,17,0.0,28,0,1,0,0,0,0
0,0,1,0.0,440,0,3,0,0,4277907,1
54614,80,6,7.0,876,710,5,4,27,4284357,1
46798,80,6,7.0,833,1340,5,4,27,4279664,1
46526,80,6,7.0,749,1340,5,4,27,4265972,1
49726,80,6,7.0,750,710,5,4,27,4289923,1
52336,80,6,7.0,668,1340,5,4,27,4260375,1
54350,80,6,7.0,537,1340,5,4,27,4278588,1
36594,80,6,7.0,608,710,5,4,27,4282960,1
37922,80,6,7.0,628,710,5,4,27,4284147,1
53432,80,6,7.0,695,1340,5,4,27,4279029,1
59628,80,6,7.0,112,0,2,0,22,231045,1
57646,80,6,7.0,862,770,7,5,31,0,1
39194,80,6,7.0,112,0,2,0,22,1863468,1
38086,80,6,7.0,2720,1340,8,4,27,4262885,1
52572,80,6,7.0,773,1340,5,4,27,4260458,1
48700,80,6,7.0,698,710,5,4,27,4289088,1
60744,80,6,7.0,735,770,7,5,31,0,1
4043,1,6,238.0,40,40,1,1,20,4294967,0
41126,80,6,7.0,579,710,5,4,27,4289904,1
47658,80,6,7.0,615,1340,5,4,27,4275504,1
37824,80,6,7.0,891,710,5,4,27,4284155,1
58596,80,6,7.0,802,770,7,5,31,0,1
54606,80,6,7.0,841,710,5,4,27,4284357,1
60406,80,6,7.0,432,354,5,4,25,4294684,1
58122,80,6,7.0,700,710,5,4,27,4289896,1
57286,80,6,7.0,579,1340,5,4,27,4260736,1
36726,80,6,7.0,623,710,5,4,27,4289922,1
42670,80,6,7.0,3279,834,13,6,31,0,1
37832,80,6,7.0,872,770,7,5,31,0,1
57868,80,6,7.0,736,1340,6,4,31,4237771,1
34496,80,6,7.0,687,710,5,4,27,4289916,1
47340,80,6,7.0,856,770,7,5,31,0,1
57024,80,6,7.0,573,1340,5,4,27,4261697,1
53162,80,6,7.0,728,710,5,4,27,4289922,1
3306,44372,6,20.0,294,120,4,3,29,4294967,0
59048,80,6,7.0,626,1340,5,4,27,4260250,1
38506,80,6,7.0,828,770,7,5,31,0,1
35002,80,6,7.0,112,0,2,0,22,336963,1
50342,55587,17,0.0,28,0,1,0,0,0,0
43602,80,6,7.0,765,710,6,4,31,4268044,1
42706,80,6,7.0,774,1340,6,4,31,4260692,1
51186,80,6,7.0,803,1340,6,4,31,4240047,1
33542,80,6,7.0,686,710,5,4,27,4284132,1
46170,80,6,7.0,953,770,7,5,31,0,1
53438,80,6,7.0,52,0,1,0,20,0,1
60298,80,6,7.0,965,770,7,5,31,0,1
54882,80,6,7.0,1022,718,6,4,30,4294967,1
43326,53,17,0.0,148,0,2,0,0,4289919,0
35066,53,17,5.178,84,254,1,1,0,4294722,0
55084,80,6,7.0,975,770,8,5,31,0,1
46742,80,6,7.0,803,1340,5,4,27,4260625,1
59448,80,6,7.0,112,0,2,0,22,231073,1
60050,80,6,7.0,784,770,7,5,31,0,1
55270,80,6,7.0,52,0,1,0,20,0,1
38368,80,6,7.0,112,0,2,0,22,426559,1
50342,5500,17,0.0,28,0,1,0,0,0,0
59586,80,6,7.0,760,770,7,5,31,0,1
0,0,6,0.0,1361107,0,1559,0,0,4175034,0
42560,53,17,0.0,148,0,2,0,0,4289919,0
50736,53,17,5.126,67,245,1,1,0,4294958,0
80,80,17,0.0,7593188,0,8034,0,0,1273583,0
60908,80,6,7.0,835,770,7,5,31,0,1
39902,80,6,7.0,696,770,7,5,31,0,1
47846,80,6,7.0,679,1340,5,4,27,4278936,1
29928,53,17,5.178,77,374,1,1,0,4294714,0
51492,80,6,7.0,1178,1340,8,4,27,4264351,1
40460,80,6,7.0,1069,770,7,5,31,0,1
54384,80,6,7.0,914,710,6,4,31,4281385,1
41996,80,6,7.0,639,1288,5,3,30,4276024,1
58880,80,6,7.0,753,1340,5,4,27,4263312,1
41060,80,6,7.0,112,0,2,0,22,1898054,1
49070,3306,6,0.0,434,497,7,6,27,4294769,0
60374,80,6,7.0,762,770,7,5,31,0,1
43147,53,17,0.0,148,0,2,0,0,4289919,0
36024,80,6,7.0,714,710,5,4,27,4282959,1
3903,1,6,238.0,40,40,1,1,20,4294967,0
38970,53,17,0.0,148,0,2,0,0,4289919,0
54932,80,6,7.0,665,1340,5,4,27,4262313,1
33994,80,6,7.0,599,1340,5,4,27,4261294,1
53880,80,6,7.0,112,0,2,0,22,177764,1
39709,32774,17,0.0,28,0,1,0,0,0,0
45164,80,6,7.0,424,730,5,5,27,4294966,1
60370,80,6,7.0,874,770,7,5,31,0,1
60174,80,6,7.0005820739906,832,709,6,4,31,4289073,1
46480,80,6,7.0,692,1340,5,4,27,4277176,1
37920,80,6,7.0,112,0,2,0,22,1818488,1
60670,80,6,7.0,742,1340,5,4,27,4277930,1
59200,80,6,7.0,809,770,7,5,31,0,1
4005,1,6,238.0,40,40,1,1,20,4294967,0
49762,80,6,7.0,112,0,2,0,22,705686,1
43060,80,6,7.0,932,710,5,4,27,4283070,1
50116,80,6,7.0,800,1340,6,4,31,4252845,1
35736,80,6,7.0,718,710,5,4,27,4289919,1
61786,407,17,0.0,28,0,1,0,0,0,0
47732,80,6,7.0,660,1340,5,4,27,4276541,1
36232,80,6,7.0,633,710,5,4,27,4283161,1
60384,80,6,7.0,731,770,7,5,31,0,1
33982,80,6,7.0,775,770,7,5,31,0,1
41650,80,6,7.0,845,770,7,5,31,0,1
59660,80,6,7.0,702,770,7,5,31,0,1
50884,80,6,7.0,52,0,1,0,20,0,1
35100,80,6,7.0,620,770,7,5,31,0,1
55166,80,6,7.0,698,770,7,5,31,0,1
58062,80,6,7.0,2663,770,12,5,31,0,1
35233,53,17,5.178,80,366,1,1,0,4294730,0
37868,80,6,7.0,643,710,5,4,27,4284153,1
56714,80,6,7.0,751,1340,5,4,27,4262753,1
35214,80,6,7.0,904,1340,5,4,27,4264090,1
58028,8883,6,222.178,39338,4784,92,92,24,4176202,0
52804,80,6,7.0,603,1340,5,4,27,4260725,1
0,0,1,0.0,84,0,1,0,0,0,1
34570,80,6,7.0,52,0,1,0,20,0,1
46938,80,6,7.0,970,1340,5,4,27,4278148,1
48428,80,6,7.0,112,0,2,0,22,670932,1
52408,80,6,7.0,697,1340,5,4,27,4260394,1
53138,80,6,7.0,112,0,2,0,22,4086903,1
55436,80,6,7.0,941,1340,5,4,27,4260400,1
40280,80,6,7.0,767,770,7,5,31,0,1
0,0,1,0.0,6720,0,120,0,0,4176435,1
60016,80,6,7.0,766,1340,6,4,31,4236150,1
53586,38293,17,0.0,28,0,1,0,0,0,0
36849,137,17,0.0,78,0,1,0,0,0,0
33360,80,6,7.0,112,0,2,0,22,283996,1
34454,80,6,7.0,505,1340,5,4,27,4260455,1
51956,80,6,7.0,789,1340,6,4,31,4240140,1
55836,80,6,7.0,738,770,7,5,31,0,1
36850,20842,17,0.0,28,0,1,0,0,0,0
50850,8883,6,222.178,38877,4888,94,94,24,4176152,0
48912,80,6,7.0,112,0,2,0,22,670820,1
80,80,6,7.0,2408199,0,2626,0,0,4175002,0
54158,80,6,7.0,656,1340,5,4,27,4278548,1
39322,80,6,7.0,594,710,5,4,27,4282967,1
37598,80,6,7.0,664,1340,5,4,27,4260600,1
58564,80,6,7.0,686,1288,5,3,30,4274644,1
35147,2222,17,0.0,28,0,1,0,0,0,0
33460,80,6,7.0,956,710,5,4,27,4284131,1
50726,80,6,7.0,813,1340,6,4,31,4258281,1
37828,80,6,7.0,714,770,7,5,31,0,1
60438,80,6,7.0,958,770,7,5,31,0,1
35822,80,6,7.0,52,0,1,0,20,0,1
48280,80,6,7.0,590,710,5,4,27,4289923,1
54254,80,6,7.0,52,0,1,0,20,0,1
56370,80,6,7.0,872,1392,6,5,27,4260332,1
43010,80,6,7.0,902,710,5,4,27,4283075,1
36436,80,6,7.0,948,770,7,5,31,0,1
40430,80,6,7.0,909,770,7,5,31,0,1
47528,80,6,7.0,862,770,7,5,31,0,1
60094,80,6,7.0,52,0,1,0,20,0,1
40720,53,17,0.0,148,0,2,0,0,4289924,0
42082,80,6,7.0,52,0,1,0,20,0,1
36184,80,6,7.0,671,710,5,4,27,4283161,1
45344,80,6,7.0,774,770,7,5,31,0,1
49714,80,6,7.0,642,710,5,4,27,4289921,1
33934,80,6,7.0,584,1340,5,4,27,4261283,1
36942,80,6,7.0,112,0,2,0,22,390905,1
55484,80,6,7.0,52,0,1,0,20,0,1
45224,80,6,7.0,789,770,7,5,31,0,1
54888,80,6,7.0,644,710,5,4,27,4283071,1
53224,80,6,7.0,608,710,5,4,27,4283378,1
45380,80,6,7.0,800,770,7,5,31,0,1
57964,80,6,7.0,699,1340,6,4,31,4237788,1
34726,80,6,7.0,52,0,1,0,20,0,1
26854,53,17,0.0,71,1199,1,1,0,4294740,0
36382,80,6,7.0,112,0,2,0,22,1763793,1
52476,80,6,7.0,798,1340,6,4,31,4276120,1
55188,80,6,7.0,52,0,1,0,20,0,1
48960,3306,6,0.0,434,497,7,6,27,4294768,0
32825,53,17,0.0,144,0,2,0,0,4292466,0
37296,80,6,7.0,112,0,2,0,22,1818902,1
3306,52884,6,20.0,294,120,4,3,29,4294967,0
58430,80,6,7.0,828,770,7,5,31,0,1
38968,80,6,7.0,954,770,8,5,31,0,1
58840,80,6,7.0,52,0,1,0,20,0,1
55272,80,6,7.0,748,1340,5,4,27,4279661,1
53462,80,6,7.0,877,770,7,5,31,0,1
46170,53,17,0.0,148,0,2,0,0,4289919,0
80,80,17,0.0,9069239,0,9592,0,0,4174976,0
37552,80,6,7.0,52,0,1,0,20,0,1
34034,80,6,7.0,755,770,7,5,31,0,1
34786,80,6,7.0,881,770,7,5,31,0,1
35475,53,17,0.0,148,0,2,0,0,4289919,0
61786,19075,17,0.0,28,0,1,0,0,0,0
4504,1,6,238.0,40,40,1,1,20,4294967,0
59396,80,6,7.0,916,770,7,5,31,0,1
36434,80,6,7.0,52,0,1,0,20,0,1
59260,80,6,7.0,702,1340,5,4,27,4260524,1
50342,21834,17,0.0,28,0,1,0,0,0,0
36190,80,6,7.0,817,710,5,4,27,4283163,1
40686,80,6,7.0,803,770,7,5,31,0,1
58954,80,6,7.0,52,0,1,0,20,0,1
53060,80,6,7.0,112,0,2,0,22,814917,1
57298,80,6,7.0,696,1340,5,4,27,4260738,1
54126,80,6,7.0,667,1340,5,4,27,4278543,1
47364,80,6,7.0,834,770,7,5,31,0,1
50960,80,6,7.0,771,1340,5,4,27,4279347,1
34854,80,6,7.0,600,1340,5,4,27,4260639,1
47900,80,6,7.0,759,770,7,5,31,0,1
56830,80,6,7.0,691,1340,5,4,27,4261667,1
55332,80,6,7.0,804,770,7,5,31,0,1
55688,80,6,7.0,672,1340,6,4,31,4239372,1
80,8080,6,7.0,2450349,2490360,2519,2519,0,4175087,0
33472,80,6,7.0,812,770,7,5,31,0,1
37250,80,6,7.0,877,710,5,4,27,4289910,1
0,0,1,0.0,6766,0,116,0,0,4177033,1
42378,80,6,7.0,702,710,6,4,31,4281455,1
52843,80,6,6.999467330420624,730,1340,5,4,27,4259599,1
60225,53,17,5.126,62,137,1,1,0,4294823,0
80,80,17,0.0,8376594,0,8866,0,0,4174971,0
37804,80,6,7.0,112,0,2,0,22,1818541,1
43688,80,6,7.0,761,710,6,4,31,4268057,1
59162,80,6,7.0,52,0,1,0,20,0,1
38140,80,6,7.0,758,770,7,5,31,0,1
58954,80,6,7.0,726,770,7,5,31,0,1
50342,16700,17,0.0,28,0,1,0,0,0,0
55110,80,6,7.0,624,1340,5,4,27,4260434,1
48798,53,17,5.126,67,245,1,1,0,4294822,0
36242,80,6,7.0,52,0,1,0,20,0,1
35758,80,6,7.0,655,710,5,4,27,4289919,1
35148,27195,17,0.0,28,0,1,0,0,0,0
46980,80,6,7.0,885,1340,5,4,27,4262229,1
38358,80,6,7.0,112,0,2,0,22,426562,1
50994,80,6,7.0,769,1340,5,4,27,4278593,1
33232,80,6,7.0,112,0,2,0,22,284020,1
42534,80,6,7.0,788,718,6,4,30,0,1
38942,80,6,7.0,40,0,1,0,4,0,1
54458,80,6,7.0,52,0,1,0,20,0,1
33160,80,6,7.0,779,770,7,5,31,0,1
41666,80,6,7.0,671,658,5,3,30,4291899,1
80,8080,6,7.0,2448178,2488747,2517,2517,0,4175003,0
45620,80,6,7.0,720,770,7,5,31,0,1
58352,80,6,7.0,651,710,5,4,27,4283932,1
80,80,6,7.0,1681300,0,1833,0,0,4211551,0
54156,3306,6,0.0,434,497,7,6,27,4294768,0
59500,80,6,7.0,973,770,7,5,31,0,1
42968,80,6,7.0,736,1340,5,4,27,4278670,1
47264,53,17,0.0,148,0,2,0,0,4289919,0
43580,80,6,7.0,644,658,5,3,30,4288153,1
34886,80,6,7.0,52,0,1,0,20,0,1
52722,80,6,7.0,776,770,7,5,31,0,1
60352,80,6,7.0,52,0,1,0,20,0,1
58858,80,6,7.0,736,770,7,5,31,0,1
56564,80,6,7.0,976,770,7,5,31,0,1
55288,80,6,7.0,750,1340,5,4,27,4260378,1
54456,3306,6,0.0,434,497,7,6,27,4294769,0
365,565,17,0.0,66240,0,1440,0,0,4175024,0
48706,3306,6,0.0,434,497,7,6,27,4294769,0
57078,2223,17,0.0,28,0,1,0,0,0,0
4075,1,6,238.0,40,40,1,1,20,4294967,0
38788,80,6,7.0,746,770,7,5,31,0,1
55082,80,6,7.0,112,0,2,0,22,849450,1
54472,80,6,7.0,909,1340,5,4,27,4260329,1
56192,80,6,7.0,751,1340,5,4,27,4279107,1
56732,80,6,7.0,770,718,6,4,30,0,1
52702,80,6,7.0,672,1340,5,4,27,4260479,1
35116,80,6,7.0,703,710,5,4,27,4283209,1
59150,80,6,7.0,52,0,1,0,20,0,1
60228,80,6,7.0,52,0,1,0,20,0,1
55354,80,6,7.0,810,710,6,4,31,4294815,1
35038,80,6,7.0,774,1340,5,4,27,4264053,1
42572,80,6,7.0,52,0,1,0,20,0,1
36890,80,6,7.0,806,770,7,5,31,0,1
52584,80,6,7.0,383,689,4,4,25,4294459,1
57112,53,17,0.0,148,0,2,0,0,4289927,0
57005,16697,17,0.0,28,0,1,0,0,0,0
55966,80,6,7.0,632,1340,5,4,27,4278700,1
33754,80,6,7.0,943,770,7,5,31,0,1
53268,80,6,7.0,112,0,2,0,22,814857,1
54398,80,6,7.0,52,0,1,0,20,0,1
51726,80,6,7.0,733,770,7,5,31,0,1
34214,80,6,7.0,112,0,2,0,22,1710972,1
37752,80,6,7.0,668,1340,5,4,27,4260636,1
39612,3306,6,0.0,434,497,7,6,27,4294769,0
38026,80,6,7.0,612,710,5,4,27,4287564,1
44604,80,6,7.0,673,1340,5,4,27,4278543,1
34990,80,6,7.0,112,0,2,0,22,336966,1
50342,2051,17,0.0,28,0,1,0,0,0,0
40468,80,6,7.0,742,770,7,5,31,0,1
59452,80,6,7.0,112,0,2,0,22,231073,1
53362,80,6,7.0,1052,718,6,4,30,0,1
49152,50566,6,0.0,164,260,3,4,27,4294966,0
52950,80,6,7.0,685,1340,5,4,27,4260823,1
47032,80,6,7.0,686,1340,5,4,27,4260989,1
58452,80,6,7.0,774,710,5,4,27,4283485,1
33916,80,6,7.0,52,0,1,0,20,0,1
40970,80,6,7.0,112,0,2,0,22,1898544,1
47844,19687,17,0.0,28,0,1,0,0,0,0
52278,80,6,7.0,668,1340,5,4,27,4260373,1
52436,80,6,7.0,711,770,7,5,31,0,1
39790,80,6,7.0,1292,770,8,5,31,0,1
48776,3306,6,0.0,434,497,7,6,27,4294769,0
56038,80,6,7.0,984,770,7,5,31,0,1
46488,80,6,7.0,815,1340,5,4,27,4277177,1
53160,80,6,7.0,112,0,2,0,22,62271,1
55542,80,6,7.0,778,770,7,5,31,0,1
41506,80,6,7.0,882,770,7,5,31,0,1
37286,80,6,7.0,681,1340,5,4,27,4278734,1
54790,80,6,7.0,606,718,6,4,30,0,1
51644,80,6,7.0,644,1340,5,4,27,4260925,1
54338,80,6,7.0,697,1340,5,4,27,4278590,1
56198,80,6,7.0,851,1340,5,4,27,4260470,1
35103,684,17,0.0,28,0,1,0,0,0,0
53418,80,6,7.0,52,0,1,0,20,0,1
35103,20842,17,0.0,28,0,1,0,0,0,0
37046,3306,6,0.0,434,497,7,6,27,4294767,0
55679,53,17,0.0,148,0,2,0,0,4289927,0
43556,80,6,7.0,633,658,5,3,30,4288150,1
59038,80,6,7.0,763,770,7,5,31,0,1
0,0,1,0.0,440,0,3,0,0,4276224,1
49980,80,6,7.0,814,1340,5,4,27,4260141,1
55212,80,6,7.0,112,0,2,0,22,849350,1
48386,3306,6,0.0,434,497,7,6,27,4294768,0
38400,80,6,7.0,756,770,7,5,31,0,1
41506,80,6,7.0,658,1340,6,4,31,4276429,1
58786,80,6,7.0,699,770,7,5,31,0,1
48954,80,6,7.0,827,710,5,4,27,4283145,1
53156,80,6,7.0,112,0,2,0,22,814892,1
34454,80,6,7.0,52,0,1,0,20,0,1
35200,80,6,7.0,818,770,7,5,31,0,1
54850,80,6,7.0,692,718,6,4,30,4294967,1
40752,80,6,7.0,605,718,6,4,30,0,1
2562,1,6,238.0,40,40,1,1,20,4294967,0
34916,80,6,7.0,112,0,2,0,22,1558607,1
55412,80,6,7.0,742,770,7,5,31,0,1
51542,80,6,7.0,52,0,1,0,20,0,1
33562,80,6,7.0,779,1340,5,4,27,4278581,1
58642,80,6,7.0,823,1340,5,4,27,4278577,1
37468,80,6,7.0,863,770,7,5,31,0,1
36794,3306,6,0.0,434,497,7,6,27,4294769,0
59604,80,6,7.0,112,0,2,0,22,231049,1
54250,80,6,7.0,669,1340,5,4,27,4261350,1
59064,80,6,7.0,746,1340,5,4,27,4260260,1
80,8080,6,7.0,2451480,2491320,2520,2520,0,4175007,0
48436,80,6,7.0,718,1340,5,4,27,4278902,1
3306,510,6,20.0,294,120,4,3,29,4294967,0
37150,80,6,7.0,650,710,5,4,27,4289920,1
35242,80,6,7.0,112,0,2,0,22,336803,1
42596,80,6,7.0,631,710,5,4,27,4289903,1
33484,80,6,7.0,112,0,2,0,22,283972,1
51592,80,6,7.0,52,0,1,0,20,0,1
35147,40019,17,0.0,28,0,1,0,0,0,0
37658,80,6,7.0,804,770,7,5,31,0,1
37608,80,6,7.0,622,710,5,4,27,4282936,1
52804,80,6,7.0,693,1340,5,4,27,4260506,1
53796,80,6,7.0,902,710,6,4,31,4287950,1
36674,80,6,7.0,781,1340,5,4,27,4261568,1
48708,80,6,7.0,634,710,5,4,27,4287813,1
53586,23781,17,0.0,28,0,1,0,0,0,0
51266,80,6,7.0,112,0,2,0,22,760418,1
46954,80,6,7.0,690,710,6,4,31,4266786,1
52246,80,6,7.0,52,0,1,0,20,0,1
46813,53,17,0.0,148,0,2,0,0,4289919,0
34136,80,6,7.0,575,710,5,4,27,4289922,1
47996,80,6,7.0,757,1340,5,4,27,4262913,1
37420,3306,6,0.0,434,497,7,6,27,4294766,0
37500,80,6,7.0,853,770,7,5,31,0,1
55618,80,6,7.0,722,1340,6,4,31,4239354,1
54150,80,6,7.0,744,770,7,5,31,0,1
50212,80,6,7.0,819,1340,6,4,31,4252866,1
37356,80,6,7.0,700,770,7,5,31,0,1
40986,80,6,7.0,112,0,2,0,22,1898086,1
45567,53,17,5.126,67,245,1,1,0,4294823,0
48714,80,6,7.0,112,0,2,0,22,670858,1
37076,80,6,7.0,775,710,5,4,27,4283372,1
50255,53,17,0.0,144,0,2,0,0,4289926,0
0,0,1,0.0,440,0,3,0,0,4278285,1
37566,80,6,7.0,777,770,7,5,31,0,1
56688,80,6,7.0,657,718,6,4,30,0,1
56210,80,6,7.0,732,1340,5,4,27,4279110,1
43032,80,6,7.0,810,710,6,4,31,4280920,1
3456,80,17,0.0,8984551,9419499,9597,9597,0,4174984,0
39260,80,6,7.0,671,1392,6,5,31,4294002,1
46664,80,6,7.0,677,770,7,5,31,0,1
51980,80,6,7.0,112,0,2,0,22,759989,1
57330,80,6,7.0,706,1340,5,4,27,4261758,1
54172,80,6,7.0,691,770,7,5,31,0,1
47740,80,6,7.0,937,738,6,5,27,4294912,1
55730,80,6,7.0,671,770,7,5,31,0,1
52836,80,6,7.0,825,668,4,4,25,4294961,1
39860,80,6,7.0,2544,718,9,4,30,0,1
34096,80,6,7.0,52,0,1,0,20,0,1
41859,32780,17,0.0,28,0,1,0,0,0,0
58868,80,6,7.0,642,1340,5,4,27,4278614,1
39492,80,6,7.0,849,770,7,5,31,0,1
57268,80,6,7.0,733,1340,5,4,27,4260732,1
0,0,1,0.0,168,0,2,0,0,4294407,1
53322,80,6,7.0,775,710,5,4,27,4288997,1
48134,80,6,7.0,338,1354,6,5,27,4294741,1
3306,43800,6,20.0,170,80,2,2,29,4294967,0
50738,79,6,7.000472898977196,5849,12,1,5,31,5536,1
58470,80,6,7.0,755,770,7,5,31,0,1
50989,53,17,5.126,72,72,1,1,0,4294960,0
39228,80,6,7.0,112,0,2,0,22,1863458,1
54564,80,6,7.0,1019,710,6,4,31,4281454,1
33738,80,6,7.0,881,770,7,5,31,0,1
33779,53,17,5.126,50,125,1,1,0,4294959,0
4258,1,6,238.0,40,40,1,1,20,4294967,0
44492,80,6,7.0,706,710,6,4,31,4282369,1
36849,32345,17,0.0,28,0,1,0,0,0,0
58476,80,6,7.0,784,770,7,5,31,0,1
37550,80,6,7.0,52,0,1,0,20,0,1
47658,80,6,7.0,849,770,7,5,31,0,1
34896,80,6,7.0,52,0,1,0,20,0,1
54770,80,6,7.0,812,770,7,5,31,0,1
48766,80,6,7.0,112,0,2,0,22,670848,1
52516,80,6,7.0,786,1340,6,4,31,4276127,1
39746,3306,6,0.0,434,497,7,6,27,4294769,0
46914,80,6,7.0,286,1400,5,5,27,4288948,1
45304,80,6,7.0,909,770,7,5,31,0,1
53246,80,6,7.0,112,0,2,0,22,62164,1
53022,80,6,7.0,3058,770,13,5,31,0,1
55114,80,6,7.0,739,658,5,3,30,4287689,1
34300,80,6,7.0,52,0,1,0,20,0,1
56211,53,17,5.126,50,125,1,1,0,4294823,0
54534,80,6,7.0,604,1340,5,4,27,4261361,1
32912,80,6,7.0,792,710,5,4,27,4289920,1
36296,80,6,7.0,841,1340,5,4,27,4261335,1
52806,80,6,7.0,52,0,1,0,20,0,1
59315,53,17,0.0,148,0,2,0,0,4289919,0
52594,80,6,7.0,831,1340,5,4,27,4278841,1
60760,80,6,7.0,52,0,1,0,20,0,1
58742,443,6,91.126,285,156,4,3,25,4294957,0
48144,80,6,7.0,664,1340,5,4,27,4278536,1
35430,80,6,7.0,682,770,7,5,31,0,1
60218,80,6,7.0,706,1340,5,4,27,4278766,1
45198,80,6,7.0,766,770,7,5,31,0,1
4086,1,6,238.0,40,40,1,1,20,4294967,0
56100,80,6,7.0,701,1340,5,4,27,4278733,1
51816,80,6,7.0,909,718,6,4,30,0,1
35556,80,6,7.0,112,0,2,0,22,1763990,1
59638,80,6,7.0,793,1340,5,4,27,4262249,1
34004,80,6,7.0,18704,20549,23,21,25,4294655,1
42560,80,6,7.0,52,0,1,0,20,0,1
53994,80,6,7.0,721,1288,5,3,30,4276823,1
58274,80,6,7.0,443,759,5,5,27,4294929,1
51844,80,6,7.0,112,0,2,0,22,760287,1
48890,80,6,7.0,591,710,5,4,27,4283150,1
42736,80,6,7.0,645,710,6,4,31,4281504,1
54594,80,6,7.0,751,1340,5,4,27,4261365,1
42238,80,6,7.0,52,0,1,0,20,0,1
4942,53,17,5.24,86,223,1,1,0,4294732,0
53676,80,6,7.0,840,770,7,5,31,0,1
52918,80,6,7.0,112,0,2,0,22,62538,1
42860,80,6,7.0,833,770,7,5,31,0,1
